Time (UTC),Open,High,Low,Close,Volume 
2003.12.04 10:43:00,1.20695,1.20707,1.20677,1.20694,299.4
2003.12.04 10:44:00,1.20696,1.20705,1.20663,1.2067,491.3
2003.12.04 10:45:00,1.20673,1.20698,1.20661,1.20698,371.3
2003.12.04 10:46:00,1.20695,1.2071,1.20678,1.2071,598.8
2003.12.04 10:47:00,1.20655,1.20703,1.20655,1.20695,607.1
2003.12.04 10:48:00,1.20685,1.20697,1.2067,1.2067,584.1
2003.12.04 10:49:00,1.20658,1.2068,1.2065,1.20656,827.1
2003.12.04 10:50:00,1.2066,1.2067,1.20636,1.20636,440
2003.12.04 10:51:00,1.20639,1.20659,1.20634,1.20659,157.4
2003.12.04 10:52:00,1.20629,1.20666,1.20625,1.20657,311.4
2003.12.04 10:53:00,1.20652,1.20697,1.20652,1.20695,600.3
2003.12.04 10:54:00,1.20689,1.2071,1.20675,1.20698,737.3
2003.12.04 10:55:00,1.20695,1.20708,1.20673,1.20673,260.4
2003.12.04 10:56:00,1.20681,1.20703,1.20681,1.20686,220.3
2003.12.04 10:57:00,1.20671,1.20706,1.2067,1.20693,636.2
2003.12.04 10:58:00,1.20705,1.20711,1.20674,1.20695,580.8
2003.12.04 10:59:00,1.20694,1.20715,1.20659,1.20667,392.4
2003.12.04 11:00:00,1.20669,1.20681,1.20639,1.20639,398.6
2003.12.04 11:01:00,1.20638,1.20655,1.20624,1.20632,565.5
2003.12.04 11:02:00,1.20635,1.20671,1.20624,1.20659,504.3
2003.12.04 11:03:00,1.20682,1.20688,1.20631,1.20631,170.2
2003.12.04 11:04:00,1.20642,1.20659,1.20617,1.20617,656.9
2003.12.04 11:05:00,1.20629,1.20642,1.20575,1.20575,710.3
2003.12.04 11:06:00,1.20605,1.2062,1.20591,1.20606,668.4
2003.12.04 11:07:00,1.206,1.20607,1.20589,1.20592,389
2003.12.04 11:08:00,1.20589,1.20603,1.20565,1.20571,511.5
2003.12.04 11:09:00,1.20567,1.20603,1.20565,1.20582,372.8
2003.12.04 11:10:00,1.20577,1.20608,1.20575,1.20598,433.8
2003.12.04 11:11:00,1.20597,1.20608,1.20582,1.2059,292.3
2003.12.04 11:12:00,1.20621,1.20646,1.20609,1.20626,553.8
2003.12.04 11:13:00,1.20616,1.20631,1.20606,1.20618,400.9
2003.12.04 11:14:00,1.20602,1.20639,1.20598,1.20616,537.9
2003.12.04 11:15:00,1.20605,1.20605,1.20579,1.20579,658.2
2003.12.04 11:16:00,1.20572,1.20595,1.20572,1.20593,483.3
2003.12.04 11:17:00,1.2058,1.20595,1.20565,1.20565,541.8
2003.12.04 11:18:00,1.20582,1.20582,1.20557,1.20576,454.2
2003.12.04 11:19:00,1.20563,1.20581,1.20554,1.20575,625.5
2003.12.04 11:20:00,1.20567,1.20571,1.20531,1.20538,528.2
2003.12.04 11:21:00,1.20551,1.2057,1.20541,1.20561,613.1
2003.12.04 11:22:00,1.20552,1.20564,1.20537,1.20557,671.2
2003.12.04 11:23:00,1.20572,1.2058,1.20535,1.20539,699.2
2003.12.04 11:24:00,1.2058,1.20584,1.20544,1.20548,398.1
2003.12.04 11:25:00,1.2055,1.20581,1.2055,1.20571,355.7
2003.12.04 11:26:00,1.20576,1.20598,1.20549,1.20549,567.4
2003.12.04 11:27:00,1.20579,1.20609,1.20579,1.20586,901.8
2003.12.04 11:28:00,1.20605,1.20615,1.20567,1.20576,868.5
2003.12.04 11:29:00,1.20611,1.2064,1.20611,1.20623,372.3
2003.12.04 11:30:00,1.20645,1.2067,1.2063,1.2065,561.8
2003.12.04 11:31:00,1.20669,1.20686,1.20662,1.20683,386.3
2003.12.04 11:32:00,1.20655,1.20683,1.20638,1.20683,795.7
2003.12.04 11:33:00,1.20649,1.20688,1.20649,1.20676,700
2003.12.04 11:34:00,1.20664,1.20684,1.20662,1.20677,575.8
2003.12.04 11:35:00,1.20665,1.20677,1.20644,1.20654,356.5
2003.12.04 11:36:00,1.20647,1.20676,1.20644,1.20666,544.4
2003.12.04 11:37:00,1.2067,1.20685,1.20659,1.2066,628.3
2003.12.04 11:38:00,1.20687,1.20688,1.20645,1.2065,457.7
2003.12.04 11:39:00,1.20628,1.20675,1.20628,1.20675,500.3
2003.12.04 11:40:00,1.20673,1.20676,1.20643,1.20643,615.2
2003.12.04 11:41:00,1.20675,1.20675,1.20636,1.20647,591.6
2003.12.04 11:42:00,1.20627,1.20655,1.20627,1.20637,510.9
2003.12.04 11:43:00,1.2063,1.20649,1.20621,1.20633,485.9
2003.12.04 11:44:00,1.20629,1.20648,1.20618,1.20624,708.6
2003.12.04 11:45:00,1.20645,1.20656,1.20628,1.20635,660.7
2003.12.04 11:46:00,1.2064,1.20652,1.20625,1.20646,682.8
2003.12.04 11:47:00,1.20656,1.20667,1.20628,1.20635,531.4
2003.12.04 11:48:00,1.20637,1.20661,1.2063,1.20636,825
2003.12.04 11:49:00,1.20642,1.20649,1.20596,1.20596,439.3
2003.12.04 11:50:00,1.20619,1.20627,1.20603,1.20607,727.6
2003.12.04 11:51:00,1.20625,1.20636,1.20617,1.20629,463.2
2003.12.04 11:52:00,1.2064,1.20641,1.20614,1.20616,782.9
2003.12.04 11:53:00,1.20618,1.2065,1.20618,1.2063,690
2003.12.04 11:54:00,1.20617,1.2065,1.20606,1.20635,509.7
2003.12.04 11:55:00,1.2061,1.2061,1.2058,1.20581,290.8
2003.12.04 11:56:00,1.20578,1.20622,1.20574,1.20611,629.9
2003.12.04 11:57:00,1.20627,1.20629,1.20603,1.20615,661.3
2003.12.04 11:58:00,1.20602,1.20631,1.20597,1.20612,260.1
2003.12.04 11:59:00,1.206,1.20617,1.20592,1.20596,299.9
2003.12.04 12:00:00,1.20599,1.2061,1.20567,1.20577,497.9
2003.12.04 12:01:00,1.20588,1.20608,1.20581,1.20608,207
2003.12.04 12:02:00,1.20597,1.20616,1.20587,1.20616,431.4
2003.12.04 12:03:00,1.20588,1.20611,1.20577,1.20583,471.1
2003.12.04 12:04:00,1.20585,1.20603,1.2058,1.2058,472.3
2003.12.04 12:05:00,1.20579,1.20611,1.20579,1.206,391.9
2003.12.04 12:06:00,1.20591,1.20617,1.20591,1.20607,577.6
2003.12.04 12:07:00,1.20619,1.20634,1.206,1.206,393.5
2003.12.04 12:08:00,1.20625,1.20641,1.20602,1.20623,987.5
2003.12.04 12:09:00,1.20662,1.20674,1.20639,1.20655,588.8
2003.12.04 12:10:00,1.2064,1.20677,1.20632,1.20663,737.7
2003.12.04 12:11:00,1.20645,1.20666,1.20645,1.20655,477.2
2003.12.04 12:12:00,1.20656,1.20686,1.20646,1.20672,268.6
2003.12.04 12:13:00,1.20663,1.20692,1.20654,1.20671,792.6
2003.12.04 12:14:00,1.20662,1.20687,1.20654,1.20671,273.9
2003.12.04 12:15:00,1.20686,1.20695,1.20661,1.20674,515.7
2003.12.04 12:16:00,1.2069,1.20704,1.20664,1.20687,745.6
2003.12.04 12:17:00,1.20653,1.20686,1.20653,1.20675,288.1
2003.12.04 12:18:00,1.20673,1.20673,1.2065,1.20661,434
2003.12.04 12:19:00,1.2067,1.20691,1.20649,1.20657,453.4
2003.12.04 12:20:00,1.2067,1.20685,1.2066,1.2066,539.8
2003.12.04 12:21:00,1.20678,1.20684,1.20648,1.20648,502.2
2003.12.04 12:22:00,1.20646,1.20677,1.20646,1.20661,545.8
2003.12.04 12:23:00,1.20631,1.20671,1.20628,1.20671,482.7
2003.12.04 12:24:00,1.20642,1.2066,1.20642,1.2066,407.7
2003.12.04 12:25:00,1.2065,1.2067,1.20637,1.2066,596.7
2003.12.04 12:26:00,1.20673,1.20684,1.20653,1.20657,609.9
2003.12.04 12:27:00,1.2066,1.20667,1.20616,1.2062,557.1
2003.12.04 12:28:00,1.20597,1.20615,1.20582,1.20589,412.7
2003.12.04 12:29:00,1.20584,1.20601,1.20568,1.20569,455.6
2003.12.04 12:30:00,1.2058,1.20584,1.20537,1.20542,618.3
2003.12.04 12:31:00,1.20564,1.20589,1.20564,1.20578,147.7
2003.12.04 12:32:00,1.20564,1.20584,1.20559,1.20566,623.2
2003.12.04 12:33:00,1.20578,1.20603,1.20569,1.20587,342.3
2003.12.04 12:34:00,1.20567,1.20598,1.2056,1.20565,546.4
2003.12.04 12:35:00,1.2055,1.20572,1.20542,1.20556,601.3
2003.12.04 12:36:00,1.20545,1.20561,1.20535,1.20535,414.8
2003.12.04 12:37:00,1.20537,1.20562,1.20528,1.2054,663.1
2003.12.04 12:38:00,1.20549,1.20568,1.20517,1.20524,254.1
2003.12.04 12:39:00,1.2054,1.20553,1.20525,1.20544,424.7
2003.12.04 12:40:00,1.20538,1.20564,1.20523,1.20523,405.8
2003.12.04 12:41:00,1.20518,1.20567,1.20518,1.20553,428.6
2003.12.04 12:42:00,1.20542,1.20547,1.20514,1.20537,587.4
2003.12.04 12:43:00,1.20545,1.20555,1.20524,1.20537,484.4
2003.12.04 12:44:00,1.20537,1.20572,1.20537,1.20553,474.7
2003.12.04 12:45:00,1.20552,1.20589,1.20549,1.20575,532.8
2003.12.04 12:46:00,1.20574,1.20603,1.20564,1.20602,441
2003.12.04 12:47:00,1.20602,1.20623,1.20582,1.20589,598.4
2003.12.04 12:48:00,1.20585,1.20623,1.20584,1.20613,549.8
2003.12.04 12:49:00,1.20612,1.20622,1.20578,1.20612,344.2
2003.12.04 12:50:00,1.2062,1.20645,1.20605,1.20633,692.2
2003.12.04 12:51:00,1.2065,1.20652,1.20623,1.20642,594.9
2003.12.04 12:52:00,1.20657,1.20689,1.20642,1.20642,873.8
2003.12.04 12:53:00,1.2064,1.20657,1.20631,1.20644,575.4
2003.12.04 12:54:00,1.20648,1.20684,1.20643,1.20661,617
2003.12.04 12:55:00,1.20664,1.2067,1.20638,1.20657,615.9
2003.12.04 12:56:00,1.20648,1.20677,1.20646,1.20659,407.3
2003.12.04 12:57:00,1.20643,1.20662,1.20634,1.20635,355.1
2003.12.04 12:58:00,1.20637,1.20668,1.2063,1.2063,590.7
2003.12.04 12:59:00,1.2066,1.20665,1.20638,1.20638,522.4
2003.12.04 13:00:00,1.20629,1.20664,1.20629,1.20651,401.8
2003.12.04 13:01:00,1.2066,1.20748,1.20658,1.20742,381.1
2003.12.04 13:02:00,1.20728,1.20758,1.2072,1.20728,671.1
2003.12.04 13:03:00,1.20729,1.20751,1.20723,1.20734,418.7
2003.12.04 13:04:00,1.20739,1.20744,1.20717,1.20724,498.4
2003.12.04 13:05:00,1.2074,1.20768,1.20737,1.20738,428.3
2003.12.04 13:06:00,1.20736,1.20748,1.20719,1.20741,447.9
2003.12.04 13:07:00,1.20701,1.20728,1.20701,1.20721,428.2
2003.12.04 13:08:00,1.20727,1.20735,1.2071,1.2071,420.6
2003.12.04 13:09:00,1.20711,1.20744,1.20706,1.20738,504.1
2003.12.04 13:10:00,1.20718,1.20741,1.2071,1.20738,485.2
2003.12.04 13:11:00,1.2073,1.20741,1.20713,1.20715,906.5
2003.12.04 13:12:00,1.207,1.20734,1.20694,1.20718,737.3
2003.12.04 13:13:00,1.20695,1.20712,1.20684,1.2069,505
2003.12.04 13:14:00,1.20695,1.20728,1.20689,1.20721,683.1
2003.12.04 13:15:00,1.20708,1.20731,1.2069,1.20725,731.5
2003.12.04 13:16:00,1.20737,1.20737,1.20699,1.20713,520.7
2003.12.04 13:17:00,1.20716,1.20735,1.20713,1.20716,710.1
2003.12.04 13:18:00,1.20727,1.2076,1.20723,1.20736,552.2
2003.12.04 13:19:00,1.20758,1.208,1.20758,1.208,531.2
2003.12.04 13:20:00,1.20786,1.20798,1.20765,1.20785,692.6
2003.12.04 13:21:00,1.2079,1.2079,1.20756,1.20758,368.2
2003.12.04 13:22:00,1.20765,1.20774,1.20748,1.20754,442
2003.12.04 13:23:00,1.20767,1.20767,1.20755,1.20756,404.3
2003.12.04 13:24:00,1.20761,1.20761,1.20727,1.20727,429.6
2003.12.04 13:25:00,1.20727,1.20756,1.20725,1.20748,308.3
2003.12.04 13:26:00,1.20744,1.20769,1.20739,1.20757,728
2003.12.04 13:27:00,1.20763,1.20791,1.20738,1.20774,524.7
2003.12.04 13:28:00,1.20784,1.2088,1.2078,1.20873,537.1
2003.12.04 13:29:00,1.20885,1.20905,1.20855,1.20905,239.6
2003.12.04 13:30:00,1.20915,1.20919,1.20864,1.20874,408.4
2003.12.04 13:31:00,1.20888,1.20902,1.20877,1.20893,587.8
2003.12.04 13:32:00,1.20882,1.20966,1.20882,1.20955,617.5
2003.12.04 13:33:00,1.20957,1.20983,1.20953,1.20961,623.9
2003.12.04 13:34:00,1.20943,1.20957,1.20904,1.20934,426.8
2003.12.04 13:35:00,1.20946,1.20989,1.20932,1.20989,549.6
2003.12.04 13:36:00,1.20956,1.20998,1.20945,1.2096,684.2
2003.12.04 13:37:00,1.20938,1.20947,1.20911,1.20918,439.6
2003.12.04 13:38:00,1.20913,1.20914,1.20883,1.20892,572.9
2003.12.04 13:39:00,1.20898,1.20934,1.20897,1.20928,388.2
2003.12.04 13:40:00,1.20915,1.20949,1.20914,1.20935,721
2003.12.04 13:41:00,1.20913,1.20945,1.20904,1.20932,772
2003.12.04 13:42:00,1.2094,1.20997,1.20935,1.20993,603.9
2003.12.04 13:43:00,1.20985,1.21006,1.20961,1.20962,457.9
2003.12.04 13:44:00,1.20943,1.20957,1.20927,1.20941,536.5
2003.12.04 13:45:00,1.20959,1.20969,1.20932,1.20937,518.3
2003.12.04 13:46:00,1.20948,1.20971,1.2094,1.20947,508.9
2003.12.04 13:47:00,1.2093,1.2098,1.20922,1.20972,385.4
2003.12.04 13:48:00,1.20998,1.21026,1.20978,1.21026,614.5
2003.12.04 13:49:00,1.21034,1.21053,1.21027,1.21037,307.4
2003.12.04 13:50:00,1.21022,1.21052,1.21022,1.21039,514.5
2003.12.04 13:51:00,1.21025,1.21081,1.21015,1.21064,365.8
2003.12.04 13:52:00,1.21112,1.21146,1.21086,1.21145,588
2003.12.04 13:53:00,1.21151,1.21234,1.21143,1.21198,581.3
2003.12.04 13:54:00,1.21235,1.21245,1.21194,1.21205,1009.9
2003.12.04 13:55:00,1.21196,1.21217,1.21161,1.21161,514.4
2003.12.04 13:56:00,1.21164,1.21181,1.21155,1.21166,420.2
2003.12.04 13:57:00,1.21153,1.21165,1.21147,1.2115,406.7
2003.12.04 13:58:00,1.2113,1.21177,1.21129,1.21175,447.7
2003.12.04 13:59:00,1.21168,1.21193,1.21166,1.21185,485.1
2003.12.04 14:00:00,1.2119,1.21213,1.21176,1.21177,482
2003.12.04 14:01:00,1.21172,1.21181,1.21147,1.2116,537.1
2003.12.04 14:02:00,1.21158,1.21179,1.2115,1.21163,399.1
2003.12.04 14:03:00,1.21155,1.21166,1.21128,1.21128,721.3
2003.12.04 14:04:00,1.2114,1.21191,1.2113,1.21186,450.5
2003.12.04 14:05:00,1.21179,1.21226,1.21179,1.21196,835.3
2003.12.04 14:06:00,1.21197,1.21245,1.21197,1.2122,567.7
2003.12.04 14:07:00,1.2122,1.21254,1.21219,1.21224,511.8
2003.12.04 14:08:00,1.21232,1.21233,1.21185,1.21189,370
2003.12.04 14:09:00,1.212,1.21217,1.21184,1.21187,782.5
2003.12.04 14:10:00,1.21227,1.21391,1.21227,1.2137,368
2003.12.04 14:11:00,1.21375,1.21419,1.21338,1.21338,342
2003.12.04 14:12:00,1.21357,1.21357,1.21301,1.21302,430.8
2003.12.04 14:13:00,1.21311,1.21364,1.21311,1.21347,671.1
2003.12.04 14:14:00,1.21354,1.21365,1.21309,1.21339,534.6
2003.12.04 14:15:00,1.21344,1.21377,1.21336,1.21368,373.6
2003.12.04 14:16:00,1.21368,1.21379,1.21307,1.21314,395.9
2003.12.04 14:17:00,1.2133,1.2134,1.21292,1.21312,425.6
2003.12.04 14:18:00,1.21312,1.21316,1.21265,1.21285,528.8
2003.12.04 14:19:00,1.21279,1.21292,1.21248,1.21249,393.5
2003.12.04 14:20:00,1.21277,1.21278,1.21223,1.21239,586.5
2003.12.04 14:21:00,1.2124,1.21298,1.2123,1.21286,740.8
2003.12.04 14:22:00,1.21292,1.21305,1.21279,1.21294,402
2003.12.04 14:23:00,1.21309,1.2132,1.21283,1.21294,536
2003.12.04 14:24:00,1.2129,1.21311,1.21278,1.21288,522.2
2003.12.04 14:25:00,1.21292,1.21327,1.21291,1.21308,295.1
2003.12.04 14:26:00,1.2133,1.21376,1.21317,1.21356,588.1
2003.12.04 14:27:00,1.21353,1.21436,1.21352,1.21415,653.1
2003.12.04 14:28:00,1.21398,1.21421,1.21389,1.21393,488
2003.12.04 14:29:00,1.21385,1.2141,1.21368,1.21368,347.3
2003.12.04 14:30:00,1.2136,1.21413,1.2136,1.21406,346.6
2003.12.04 14:31:00,1.21387,1.21518,1.21387,1.21504,721.8
2003.12.04 14:32:00,1.21525,1.21533,1.21443,1.21443,328.1
2003.12.04 14:33:00,1.21447,1.21447,1.21394,1.21396,468.4
2003.12.04 14:34:00,1.21372,1.21396,1.21372,1.2139,602.8
2003.12.04 14:35:00,1.214,1.21401,1.21338,1.21347,498.8
2003.12.04 14:36:00,1.21347,1.21347,1.21292,1.213,191.4
2003.12.04 14:37:00,1.21313,1.21357,1.21306,1.21342,358.3
2003.12.04 14:38:00,1.21325,1.21353,1.21319,1.21343,477.2
2003.12.04 14:39:00,1.21329,1.21339,1.21289,1.21305,621.2
2003.12.04 14:40:00,1.21301,1.21315,1.21298,1.21308,355.4
2003.12.04 14:41:00,1.21293,1.21317,1.21253,1.21264,717.5
2003.12.04 14:42:00,1.21207,1.21255,1.212,1.21223,388.5
2003.12.04 14:43:00,1.21214,1.2123,1.21206,1.21223,450.9
2003.12.04 14:44:00,1.21225,1.21246,1.21208,1.21223,595.8
2003.12.04 14:45:00,1.21218,1.21253,1.21217,1.21246,340.9
2003.12.04 14:46:00,1.21252,1.21255,1.21216,1.21216,452.4
2003.12.04 14:47:00,1.21231,1.21257,1.2123,1.21245,697.6
2003.12.04 14:48:00,1.21249,1.21263,1.21238,1.2124,538.6
2003.12.04 14:49:00,1.21233,1.21281,1.21228,1.21281,714.5
2003.12.04 14:50:00,1.21284,1.21294,1.21254,1.21264,467.1
2003.12.04 14:51:00,1.21268,1.21271,1.21214,1.21219,377
2003.12.04 14:52:00,1.21207,1.2125,1.21205,1.21242,409.3
2003.12.04 14:53:00,1.21227,1.2124,1.21217,1.21231,377.1
2003.12.04 14:54:00,1.21221,1.21237,1.21203,1.21214,351.9
2003.12.04 14:55:00,1.21231,1.21313,1.21231,1.21313,959.9
2003.12.04 14:56:00,1.213,1.213,1.21261,1.21261,193.8
2003.12.04 14:57:00,1.21251,1.21265,1.21237,1.21242,394.8
2003.12.04 14:58:00,1.2122,1.21231,1.2119,1.2121,505.6
2003.12.04 14:59:00,1.21172,1.21197,1.21166,1.21166,508.4
2003.12.04 15:00:00,1.21195,1.21222,1.21191,1.21222,409
2003.12.04 15:01:00,1.21235,1.21246,1.21215,1.21215,348.8
2003.12.04 15:02:00,1.21195,1.21227,1.21192,1.21206,627.3
2003.12.04 15:03:00,1.21207,1.21221,1.2119,1.21209,249.1
2003.12.04 15:04:00,1.21192,1.21203,1.21182,1.21186,497
2003.12.04 15:05:00,1.21218,1.21244,1.21216,1.21244,647.2
2003.12.04 15:06:00,1.21238,1.21257,1.21224,1.21227,330.9
2003.12.04 15:07:00,1.21247,1.21247,1.21181,1.21194,678.9
2003.12.04 15:08:00,1.21172,1.21174,1.21136,1.21136,324.9
2003.12.04 15:09:00,1.21106,1.21124,1.21011,1.21011,764.1
2003.12.04 15:10:00,1.21038,1.21063,1.21024,1.21032,647.1
2003.12.04 15:11:00,1.21006,1.21027,1.20975,1.20975,337.6
2003.12.04 15:12:00,1.21007,1.21021,1.20985,1.20993,650.1
2003.12.04 15:13:00,1.21011,1.21038,1.20998,1.21013,738.7
2003.12.04 15:14:00,1.21013,1.21043,1.21013,1.21031,755
2003.12.04 15:15:00,1.2103,1.21053,1.2102,1.21031,393.3
2003.12.04 15:16:00,1.21023,1.21061,1.2102,1.21046,735.9
2003.12.04 15:17:00,1.21029,1.21063,1.20993,1.21004,652.5
2003.12.04 15:18:00,1.20994,1.21034,1.20994,1.21003,483.8
2003.12.04 15:19:00,1.20997,1.21024,1.20972,1.20972,496
2003.12.04 15:20:00,1.20972,1.20991,1.20946,1.20946,350.3
2003.12.04 15:21:00,1.2092,1.20944,1.20901,1.20907,474.8
2003.12.04 15:22:00,1.209,1.20961,1.20891,1.20944,641.8
2003.12.04 15:23:00,1.20965,1.20975,1.20956,1.20963,511.6
2003.12.04 15:24:00,1.20956,1.20963,1.20927,1.20939,334.6
2003.12.04 15:25:00,1.20921,1.2093,1.2087,1.2087,537.9
2003.12.04 15:26:00,1.20854,1.20871,1.20799,1.20826,819.8
2003.12.04 15:27:00,1.20837,1.20851,1.20806,1.20842,459.1
2003.12.04 15:28:00,1.20861,1.20861,1.208,1.208,392.2
2003.12.04 15:29:00,1.20856,1.20866,1.20831,1.20847,449
2003.12.04 15:30:00,1.20863,1.20879,1.20827,1.20827,819.3
2003.12.04 15:31:00,1.20828,1.20839,1.208,1.20805,625.2
2003.12.04 15:32:00,1.2078,1.20812,1.20755,1.20763,553.7
2003.12.04 15:33:00,1.20752,1.20766,1.20732,1.20743,652
2003.12.04 15:34:00,1.20737,1.20752,1.2072,1.20734,624.3
2003.12.04 15:35:00,1.20726,1.2076,1.20715,1.20738,573.4
2003.12.04 15:36:00,1.20762,1.20772,1.20718,1.2073,766.3
2003.12.04 15:37:00,1.20718,1.20743,1.20689,1.20702,587.4
2003.12.04 15:38:00,1.20684,1.20715,1.20672,1.20672,679.5
2003.12.04 15:39:00,1.20685,1.20709,1.20665,1.2067,452.8
2003.12.04 15:40:00,1.20644,1.20644,1.20502,1.20524,536.3
2003.12.04 15:41:00,1.20513,1.2055,1.20497,1.2055,605.9
2003.12.04 15:42:00,1.20557,1.20557,1.20476,1.20526,333.8
2003.12.04 15:43:00,1.20555,1.20568,1.20525,1.20535,483.7
2003.12.04 15:44:00,1.2052,1.20539,1.20501,1.20521,496.2
2003.12.04 15:45:00,1.20545,1.20558,1.20507,1.20548,594.2
2003.12.04 15:46:00,1.20567,1.2058,1.20548,1.20565,393.9
2003.12.04 15:47:00,1.20604,1.2061,1.20568,1.20568,457.5
2003.12.04 15:48:00,1.20582,1.20588,1.20537,1.20537,481.8
2003.12.04 15:49:00,1.20553,1.20564,1.20488,1.2049,532.4
2003.12.04 15:50:00,1.20452,1.20464,1.20329,1.20337,513.9
2003.12.04 15:51:00,1.20303,1.20326,1.20286,1.20292,702.6
2003.12.04 15:52:00,1.20294,1.20319,1.20286,1.20311,536.1
2003.12.04 15:53:00,1.20332,1.20384,1.20332,1.20384,489
2003.12.04 15:54:00,1.20402,1.20428,1.20395,1.20405,509.2
2003.12.04 15:55:00,1.204,1.20454,1.20399,1.20439,253.1
2003.12.04 15:56:00,1.2044,1.20518,1.20425,1.20499,696.3
2003.12.04 15:57:00,1.20517,1.2061,1.20506,1.20598,378.3
2003.12.04 15:58:00,1.20598,1.20623,1.20589,1.20589,579.9
2003.12.04 15:59:00,1.20576,1.2059,1.20542,1.20566,489.2
2003.12.04 16:00:00,1.2056,1.20597,1.2056,1.20594,464
2003.12.04 16:01:00,1.20588,1.20643,1.20564,1.20594,8136.9
2003.12.04 16:02:00,1.20565,1.20628,1.20556,1.20598,9815
2003.12.04 16:03:00,1.20618,1.2071,1.20587,1.20706,10116.8
2003.12.04 16:04:00,1.20697,1.20799,1.20658,1.20753,6541.7
2003.12.04 16:05:00,1.20743,1.20772,1.20725,1.20728,7214.5
2003.12.04 16:06:00,1.20735,1.20772,1.20692,1.20735,7041.9
2003.12.04 16:07:00,1.20735,1.2077,1.20731,1.20743,10413.9
2003.12.04 16:08:00,1.20747,1.20789,1.20736,1.20765,10113.4
2003.12.04 16:09:00,1.20755,1.20774,1.20716,1.20737,6815.3
2003.12.04 16:10:00,1.20717,1.2074,1.20702,1.20718,6499.6
2003.12.04 16:11:00,1.20704,1.20739,1.20681,1.20696,5742.4
2003.12.04 16:12:00,1.20716,1.20716,1.20649,1.20661,4779.3
2003.12.04 16:13:00,1.20659,1.20678,1.20629,1.20629,4518.2
2003.12.04 16:14:00,1.20636,1.20672,1.20623,1.20637,5733
2003.12.04 16:15:00,1.20638,1.20681,1.20601,1.20612,5175.1
2003.12.04 16:16:00,1.20623,1.20657,1.20611,1.20649,7048
2003.12.04 16:17:00,1.20668,1.20676,1.20621,1.2063,3912.3
2003.12.04 16:18:00,1.20628,1.2065,1.206,1.20617,5651.6
2003.12.04 16:19:00,1.20616,1.20648,1.20615,1.20638,5285.7
2003.12.04 16:20:00,1.20634,1.20677,1.20632,1.20663,5994.2
2003.12.04 16:21:00,1.2065,1.20669,1.20634,1.20653,3661.5
2003.12.04 16:22:00,1.20643,1.20675,1.20616,1.20662,5439.3
2003.12.04 16:23:00,1.20668,1.20696,1.20639,1.20663,9250.7
2003.12.04 16:24:00,1.20636,1.20658,1.20622,1.20641,7607.5
2003.12.04 16:25:00,1.2062,1.20635,1.20602,1.20612,7323.6
2003.12.04 16:26:00,1.20618,1.20627,1.206,1.20612,6427.6
2003.12.04 16:27:00,1.20608,1.20614,1.20577,1.2059,4390.8
2003.12.04 16:28:00,1.20604,1.20629,1.20586,1.20593,4150.9
2003.12.04 16:29:00,1.20615,1.20634,1.20582,1.20615,5501.7
2003.12.04 16:30:00,1.2061,1.20627,1.20603,1.20613,4612.4
2003.12.04 16:31:00,1.20617,1.20668,1.20612,1.20639,4382.8
2003.12.04 16:32:00,1.20637,1.20677,1.20624,1.20671,2443.2
2003.12.04 16:33:00,1.20674,1.20708,1.20674,1.20689,6167.4
2003.12.04 16:34:00,1.20696,1.20739,1.20683,1.20709,5911.3
2003.12.04 16:35:00,1.20708,1.20721,1.20668,1.20675,4932.7
2003.12.04 16:36:00,1.2066,1.20689,1.20604,1.20613,3177.7
2003.12.04 16:37:00,1.20604,1.20638,1.20574,1.20574,3618.8
2003.12.04 16:38:00,1.20598,1.20632,1.20598,1.20616,2044.8
2003.12.04 16:39:00,1.2061,1.20627,1.20595,1.20602,3492.6
2003.12.04 16:40:00,1.20616,1.20628,1.20577,1.20587,3554.7
2003.12.04 16:41:00,1.20617,1.20635,1.20598,1.20598,3539.2
2003.12.04 16:42:00,1.20591,1.2061,1.20553,1.20592,5310.5
2003.12.04 16:43:00,1.2057,1.20608,1.2057,1.20585,2722.9
2003.12.04 16:44:00,1.20589,1.20624,1.20572,1.20592,3440.1
2003.12.04 16:45:00,1.20577,1.20637,1.20571,1.20595,817
2003.12.04 16:46:00,1.20597,1.20644,1.20591,1.20633,902.4
2003.12.04 16:47:00,1.20638,1.20667,1.20621,1.20639,3044.7
2003.12.04 16:48:00,1.20673,1.20688,1.20644,1.20663,3016.4
2003.12.04 16:49:00,1.20665,1.20677,1.20625,1.20625,2822.3
2003.12.04 16:50:00,1.20642,1.20669,1.2062,1.20639,2036
2003.12.04 16:51:00,1.20639,1.20672,1.20638,1.2066,5790.1
2003.12.04 16:52:00,1.20643,1.20685,1.20622,1.20665,3496.3
2003.12.04 16:53:00,1.20696,1.20743,1.2068,1.20708,3683.9
2003.12.04 16:54:00,1.20723,1.20763,1.20683,1.20702,2489.3
2003.12.04 16:55:00,1.20699,1.20727,1.20675,1.20697,5320.1
2003.12.04 16:56:00,1.20706,1.20743,1.20684,1.20719,3584.7
2003.12.04 16:57:00,1.20712,1.20757,1.20695,1.20711,2122.6
2003.12.04 16:58:00,1.20709,1.20774,1.20709,1.20741,3506.2
2003.12.04 16:59:00,1.20763,1.20781,1.20736,1.20754,3687.9
2003.12.04 17:00:00,1.20747,1.20804,1.20746,1.20794,3094.5
